,recency,frequency,monetary_value,CustomerID
791,31563540,137,2423.07,14766
792,31546020,191,3172.04,14388
793,32164020,320,5315.92,13269
794,4069560,66,599.9699999999998,12872
795,27060660,104,984.1200000000001,17214
796,4594500,41,162.99999999999997,15167
797,32158020,1061,27964.479999999992,13081
798,19113960,262,991.8499999999997,17126
799,1296780,10,271.04999999999995,17496
800,29478840,125,3409.6599999999994,13993
801,31539180,62,999.7200000000001,14389
802,30263280,119,1228.32,14898
803,32158800,407,8628.55,17243
804,27148740,148,3159.9999999999995,17863
805,24648480,131,1044.78,15996
806,29128080,17,36.559999999999995,17816
807,27843900,167,3545.6900000000005,12370
808,31991160,198,3578.8,12417
809,27229440,11,255.89999999999998,14761
810,25762800,98,884.1400000000001,15799
811,31386840,2,344.0,13068
812,31640520,53,379.83,14594
813,26201700,276,2084.8999999999996,15834
814,16174680,157,1036.62,16520
815,3042840,6,119.30000000000001,15266
816,28182000,392,4236.34,14800
817,29224680,84,2062.7,12928
818,15475140,135,1578.67,16889
819,28002540,136,2965.6899999999996,16497
820,30868020,17,810.45,16660
821,8491860,25,1489.5,15057
822,29758020,92,1311.79,14748
823,31999080,156,3729.34,14282
824,30439620,60,1100.4699999999998,16350
825,30596700,481,13309.039999999999,12540
826,29563380,203,1867.6799999999998,14524
827,32169360,96,1765.7599999999998,14621
828,30444300,27,1336.1000000000001,17621
829,15904260,29,569.5600000000001,12601
830,3726000,9,155.17,15447
831,30945840,100,2780.6600000000003,12388
832,23693040,111,2158.37,16456
833,31979520,121,2226.9100000000008,14825
834,787560,41,203.1,15723
835,30177600,114,2024.4500000000003,14544
836,100200,21,127.08000000000003,15923
837,29390640,104,1434.72,14404
838,31390380,119,2459.33,17682
839,31558080,149,2686.34,14732
840,30335760,463,9114.939999999999,12567
841,11434620,22,1021.6099999999999,15777
842,1138140,15,479.3500000000001,16812
843,30678720,81,525.78,17888
844,21703680,85,814.8600000000001,13280
845,32241240,4642,29072.099999999966,12748
846,7988100,108,1053.9399999999996,13715
847,31211940,43,748.94,17411
848,28886280,115,1861.1099999999997,13982
849,26031120,72,472.12,17950
850,30603240,461,7629.38,15044
851,21949860,9,254.1,15689
852,30957300,197,4911.139999999999,14709
853,19893720,16,195.74,16112
854,29742060,72,2272.4,14466
855,18767340,327,2596.45,16919
856,31908300,43,353.65,13173
857,31482120,422,5684.610000000001,13050
858,1641660,4,-50.1,18256
859,22489320,15,355.11,17742
860,31369920,88,2067.13,14209
861,28452060,50,954.0899999999999,15835
862,30933660,46,806.2700000000001,12421
863,26723100,14,656.6800000000001,13049
864,627420,35,1661.06,15332
865,23175480,119,1887.2000000000003,15641
866,32231520,169,3989.5699999999997,17001
867,17302860,27,720.5200000000001,18062
868,5030880,160,2089.6799999999994,12501
869,28780200,48,858.4100000000001,16235
870,28600800,379,10183.82,16843
871,4348260,6,97.7,15422
872,28534440,116,2323.5,14239
873,26096220,193,1119.8099999999997,17894
874,971700,25,179.10000000000002,15454
875,30436440,109,1496.6799999999998,16279
876,26032500,64,1582.6000000000001,12393
877,16076760,35,267.08,17708
878,25502280,155,848.5899999999998,17027
879,32940,28,102.79,18011
880,30004680,50,1195.9399999999998,17720
881,30775260,85,373.75,13569
882,30687000,632,6840.229999999997,16713
883,30326580,218,5590.86,12481
884,28780080,297,3329.72,15708
885,358260,30,155.42999999999998,14813
886,27912660,247,5028.120000000001,15301
887,30357720,35,487.34999999999997,15081
888,703320,17,363.53,14932
889,31216320,140,1451.28,15987
890,30766080,50,990.23,17324
891,31545840,154,5150.27,16701
892,20322000,66,3906.270000000001,13802
893,30264900,153,2538.72,18075
894,23349000,28,417.06000000000006,16816
895,30603240,113,859.2699999999999,14553
896,26532960,39,705.1199999999999,16882
897,31973400,741,16389.739999999998,12921
898,21187440,10,180.85,16835
899,16086300,38,276.73,16883
900,31035660,325,6500.6,16814
901,32068200,275,2816.97,15984
902,13925940,48,893.6600000000002,15079
903,11065680,86,407.5,16010
904,32068080,501,6216.07,13668
905,13484040,17,-141.48000000000002,17548
906,31548780,110,20272.43,17381
907,21620940,189,1555.0499999999997,17085
908,28782540,239,1325.82,15059
909,14002080,91,2614.3199999999997,12625
910,4931580,45,1693.8800000000003,12764
911,23514600,65,1049.37,14078
912,29486940,67,1266.97,17158
913,29826540,124,2609.1,12726
914,1661520,1,-19.9,14119
915,3051000,157,1048.8500000000006,15464
916,6228720,36,1140.35,13819
917,32146200,321,16219.220000000001,17677
918,31997760,257,9294.1,12709
919,24294720,5,1255.0,13848
920,31537800,133,3622.9500000000003,16570
921,22314300,48,864.32,17048
922,4784280,15,270.19999999999993,17094
923,31308180,98,1414.99,14901
924,456240,1,-7.95,16138
925,28440960,78,1125.07,17470
926,23596140,84,1343.3400000000001,15596
927,31478400,341,2664.2599999999993,14713
928,1239000,1,-102.0,13829
929,31902000,281,65892.07999999999,16684
930,5037540,77,1628.1199999999997,12377
931,31205100,69,1119.4899999999998,13064
932,27233280,69,747.7600000000001,15831
933,20414520,69,582.05,14692
934,32240040,2491,59419.339999999975,15311
935,28951260,274,50992.61,16029
936,10469700,45,215.72000000000003,17580
937,4606560,24,265.85,14068
938,18846960,24,7092.06,12980
939,3549600,8,153.9,16351
940,31288380,474,4161.139999999999,18041
941,177660,5,-1192.2000000000003,14213
942,31975800,151,33366.25,16013
943,618000,45,145.93000000000004,16893
944,31468800,78,1333.6799999999998,15680
945,31482960,236,3278.360000000001,16717
946,970620,9,135.4,16665
947,29221320,148,595.3999999999999,12577
948,27661800,24,1647.2600000000002,13750
949,20220,27,487.75,15165
950,90180,18,303.97,17732
951,177900,7,89.14,12686
952,15321060,22,437.70000000000005,16034
953,32158560,232,15802.140000000001,15189
954,27059040,210,1486.9000000000003,16395
955,32241300,452,10736.110000000002,17581
956,29219400,62,1005.4999999999998,15329
957,31894740,289,7066.31,16873
958,31376880,69,8600.730000000001,17306
959,32053260,251,7187.339999999999,12583
960,28794420,164,2741.08,17213
961,29566740,72,1242.34,17633
962,31649880,20,3515.6800000000003,13953
963,31474860,112,12650.079999999998,14258
964,24548640,77,6102.259999999999,15939
965,29396160,177,2644.4600000000005,15696
966,3731160,116,1928.72,17406
967,784500,26,458.91999999999985,17880
968,29480340,123,1483.56,18016
969,31904580,166,5083.0599999999995,18198
970,18928440,19,319.47,14264
971,31816140,489,2295.3700000000003,17954
972,31374360,1284,5595.770000000001,18118
973,32180280,112,729.2700000000001,13077
974,31479300,260,5423.15,16265
975,1222740,9,422.70000000000005,17525
976,24023520,32,922.1200000000001,16551
977,32056560,1857,57385.87999999998,13089
978,32062620,198,3802.8099999999995,17091
979,32069280,295,2451.2299999999996,15750
980,30936960,12,250.15,16596
981,31883880,561,8234.8,15358
982,17984100,30,811.45,17980
983,26029740,16,230.7,16321
984,31567260,38,4863.88,12664
985,27839520,107,3087.2700000000004,14257
986,30611400,300,1429.8999999999996,15426
987,31901160,274,1960.7199999999993,17218
988,31565100,212,3362.71,16011
989,31986960,98,522.3800000000001,14871
990,30850500,163,2539.46,14334
991,25258980,51,901.2,17848
992,32173080,43,867.62,15208
993,16328160,100,1839.31,12383
994,32163180,47,1106.53,16833
995,28440120,43,615.99,15215
996,25602960,116,1655.7599999999998,15549
997,31388160,158,1695.6599999999999,16775
998,31206060,123,859.7099999999999,14577
999,31200540,124,1485.54,14878
1000,362220,45,623.7500000000002,16718
1001,32084280,143,5145.12,13756
1002,31215120,546,3127.82,17231
1003,30166860,58,847.6100000000001,13846
1004,30864420,252,3092.9700000000003,14099
1005,28276740,42,1021.4799999999999,13165
1006,27218820,56,1208.51,18171
1007,31814940,42,610.52,12673
1008,29044440,119,3320.2200000000007,12594
1009,31898880,181,1018.43,14083
1010,10121100,23,346.6,13649
1011,717300,3,-7.5,12605
1012,1129920,3,101.99999999999999,13948
1013,30166740,65,1812.6199999999997,14533
1014,3563340,29,344.13999999999993,17569
1015,32160780,1677,7454.070000000005,13263
1016,26740140,12,190.31,14501
1017,31636020,217,4063.100000000001,14092
1018,1135740,3,-31.65,16262
1019,28615080,167,17588.260000000002,12678
1020,26365140,103,843.0499999999998,15164
1021,26984340,73,1055.35,14514
1022,31977660,61,1161.2700000000002,16949
1023,32085000,279,2504.8599999999997,17449
1024,20319600,19,435.02000000000004,16948
1025,7376520,12,702.0,16997
1026,32074020,565,5050.769999999999,17602
1027,117420,5,-102.45,13958
1028,30252780,277,18793.41,12731
1029,32154360,2085,279489.01999999984,14646
1030,31536420,168,2981.5000000000005,15687
1031,27400620,54,245.81,17771
1032,31375200,141,3947.7000000000007,12727
1033,27315660,34,575.4,13487
1034,24024120,39,803.56,12422
1035,31636800,359,5107.380000000001,14688
1036,30859620,199,3465.67,13448
1037,29388900,92,1558.7199999999998,16676
1038,32078040,399,16945.710000000003,13767
1039,15420,71,313.48999999999995,14729
1040,32065800,66,1258.06,17412
1041,30946920,252,5541.460000000002,15502
1042,13323060,54,995.6600000000001,17646
1043,30950040,101,471.51,16885
1044,31459320,662,2607.869999999999,16241
1045,30260700,270,2827.9300000000003,17596
1046,30788280,122,845.64,15965
1047,27146580,40,1119.3100000000002,16086
1048,32071680,90,9065.76,18092
1049,28542720,88,2306.52,15288
1050,30078420,421,1236.2800000000002,14684
1051,31896420,452,6694.309999999999,16746
1052,31286700,117,3190.55,13758
1053,31563540,162,2855.35,14299
1054,969660,40,169.46999999999997,18004
1055,1131420,18,365.27000000000004,16202
1056,3467520,29,311.71,15326
1057,27831120,229,9120.39,12744
1058,5014440,11,218.45000000000002,12574
1059,29726760,174,2616.3200000000006,12708
1060,31538400,114,8025.019999999999,13854
1061,705000,11,174.4,14355
1062,13401780,94,911.5299999999993,16714
1063,29391120,74,1755.3799999999999,12645
1064,31971960,585,62653.100000000006,13694
1065,31810680,1152,8727.610000000002,16033
1066,32000220,563,6763.160000000001,15023
1067,32053020,359,5713.28,12720
1068,5804520,62,457.91,17392
1069,4083240,8,146.85,14238
1070,31645320,177,2507.5600000000004,18245
1071,30789420,81,2327.13,12483
1072,4858200,5,309.8,15661
1073,29760360,322,1706.2799999999993,16791
1074,31807800,199,5155.660000000001,17858
1075,31813680,500,10664.34,13319
1076,30949260,297,4393.61,17975
1077,30683280,384,1598.2400000000007,14587
1078,29146740,232,2028.8799999999997,16409
1079,31637160,28,711.86,13705
1080,29220,22,311.81000000000006,14142
1081,31906140,81,2000.8600000000001,13305
1082,32156760,310,6336.29,13102
1083,25764420,31,1797.24,12348
1084,32060700,82,1272.1100000000001,14794
1085,29137860,67,1198.23,15605
1086,16269240,57,848.48,14625
1087,31545240,312,5040.0,16700
1088,31467360,89,2716.600000000001,18230
1089,5464740,40,295.61000000000007,17912
1090,24560700,76,1158.1999999999998,13611
1091,26719620,47,11581.8,12939
1092,32180040,155,2538.75,13883
1093,32143140,501,27487.41,13408
1094,31641960,147,51823.72,15769
1095,22299480,115,1641.7600000000002,15002
1096,30090300,263,1517.0800000000002,15532
1097,94140,10,350.05999999999995,13108
1098,31283820,314,5845.439999999999,13418
1099,26459580,12,3787.09,15299
1100,117780,1,-1.25,16995
1101,31562160,55,2357.6800000000003,14440
1102,32161320,264,6546.58,12476
1103,30443940,58,816.5099999999999,16560
1104,29476980,938,5043.96,15719
1105,31453620,31,2462.79,13784
1106,31991160,74,641.5500000000002,16554
1107,30444240,159,3868.6999999999994,12779
1108,31206360,233,1862.1399999999999,15351
1109,31018500,23,467.03999999999996,13579
1110,1319760,16,310.47999999999996,15224
1111,31387860,229,3384.0900000000006,13198
1112,29724240,172,5842.950000000001,14944
1113,31908840,62,813.5200000000001,16600
1114,29133780,297,2361.9700000000007,17634
1115,31632900,254,6245.530000000001,12359
1116,4688400,4,91.80000000000001,13551
1117,32180520,2782,11713.850000000008,14606
1118,31021260,203,1773.92,16719
1119,31547940,43,4301.22,17937
1120,11521920,66,847.4100000000002,13221
1121,11686740,33,514.15,15246
1122,30948660,348,6814.24,12705
1123,26015400,39,1539.1799999999998,13397
1124,31286040,39,191.17000000000002,17988
1125,4154520,12,155.93,13898
1126,4776720,7,120.94999999999999,13002
1127,13407120,88,1561.6099999999997,18239
1128,23010600,40,428.18000000000006,17869
1129,27750600,12,1253.3600000000001,17262
1130,1321980,8,138.89999999999998,18269
1131,31549620,37,1682.3600000000001,15380
1132,32166600,114,1860.8600000000001,13890
1133,30427980,102,33462.810000000005,12931
1134,30344640,274,3852.499999999999,12539
1135,4072080,1,165.0,15316
1136,191760,14,230.25000000000003,16926
1137,32229180,159,3550.6999999999994,13426
1138,30768120,4,6748.8,16532
1139,28257600,87,1611.5900000000001,14312
1140,3395160,5,73.5,18032
1141,3727860,14,226.37,16315
1142,4148280,1,440.0,18233
1143,30359280,113,1475.0200000000004,15983
1144,31281720,164,7276.9,18229
1145,32231940,343,17078.449999999997,17428
1146,32079420,152,2929.8399999999997,14032
1147,31909020,612,2763.4099999999994,13230
1148,1318140,25,351.3,15789
1149,30854460,323,3102.42,13742
1150,5281380,24,399.9900000000001,13615
1151,31375320,166,5756.89,15218
1152,29752320,84,1567.48,15111
1153,108180,2,-11.8,17547
1154,31804440,174,691.7299999999998,13838
1155,30337380,674,3967.779999999999,15529
1156,31813860,463,3797.79,15867
1157,31991040,33,885.47,15822
1158,17645280,67,1352.91,17204
1159,25517280,60,1126.85,12609
1160,30771120,80,813.7699999999999,17075
1161,29749800,45,644.6500000000001,14829
1162,31538220,298,15357.78,16839
1163,31632900,52,1990.1200000000001,13495
1164,26616600,180,1459.86,16059
1165,20931180,75,683.8999999999999,12942
1166,10719960,6,2203.2,12755
1167,30784740,803,5818.700000000002,14505
1168,18940380,19,70.02,18037
1169,15663960,16,275.64,16810
1170,30944700,400,4277.66,15034
1171,11853540,64,932.8499999999999,14532
1172,26118300,46,836.3299999999999,12728
1173,27569700,63,537.06,16206
1174,25934520,35,5976.789999999999,14101
1175,27930360,30,598.8299999999999,17420
1176,31559940,137,2213.11,15373
1177,27743580,37,703.77,16140
1178,632940,21,-295.09000000000003,16252
1179,716220,17,249.85999999999999,17456
1180,969060,23,122.7,14413
1181,1231140,5,74.4,18050
1182,31565520,196,3652.2500000000005,12553
1183,715920,19,294.65,16781
1184,29128620,97,864.86,16221
1185,544920,13,289.35,16125
1186,28611780,193,1957.3200000000002,14498
1187,21619620,307,3104.949999999999,13869
1188,29569080,87,639.02,17515
1189,31654020,258,14634.640000000005,14031
1190,31971780,161,2954.7499999999995,17659
1191,1220100,11,197.95,13295
1192,26544720,18,680.28,15181
1193,30006240,551,3986.22,12867
1194,31372320,36,617.9300000000001,13496
1195,9445560,73,3466.6699999999996,17230
1196,30852780,18,292.0,13502
1197,31391400,590,50415.490000000005,14088
1198,30421800,25,287.59000000000003,17760
1199,27060360,59,555.8900000000001,16385
1200,31822560,53,1031.4100000000003,12724
1201,29562240,196,3079.1000000000004,13047
1202,29657100,86,2575.0,15485
1203,24889560,9,243.69000000000005,16048
1204,26788680,146,2494.46,16477
1205,31035420,319,3844.2199999999993,16327
1206,11607120,21,308.25999999999993,14206
1207,31997160,22,1651.03,16711
1208,11589180,13,178.96000000000004,15139
1209,28873860,56,1289.94,14738
1210,32167500,439,36351.420000000006,13798
1211,7864680,20,321.05,13497
1212,31296060,208,4200.97,17419
1213,544920,7,112.6,13807
1214,31481160,424,11891.18,17340
1215,31469040,20,375.35,14448
1216,30607620,38,240.22000000000003,13565
1217,14432280,42,343.11000000000007,14320
1218,4769040,1,99.5,13703
1219,31986060,286,5361.0199999999995,18225
1220,13662900,108,1110.52,14161
1221,27946020,139,2545.38,13136
1222,25760400,31,309.04,13787
1223,25425600,92,598.2,13959
1224,31986180,34,6083.040000000001,13225
1225,29220300,29,438.46,15468
1226,31476240,207,5064.01,15046
1227,31538040,26,570.4,17540
1228,31293600,234,1272.6099999999997,17019
1229,31028940,646,13677.590000000002,12681
1230,538020,7,230.4,13786
1231,19895400,6,-43.400000000000006,14437
1232,29648520,389,10158.54,17865
1233,31638360,702,4954.840000000002,15547
1234,24984720,54,765.1899999999998,12434
1235,32160060,216,2202.3100000000004,13680
1236,4417680,4,94.36,16387
1237,12630060,69,1065.3500000000001,17277
1238,29046240,39,773.99,16043
1239,21281100,39,621.23,13402
1240,31888680,157,2865.6400000000003,15628
1241,707820,74,372.0900000000001,16065
1242,29470620,437,5893.320000000002,13097
1243,8988420,39,855.02,16037
1244,27218640,150,2239.9499999999994,15281
1245,26810040,39,761.8299999999999,18136
1246,17060100,140,1133.6399999999999,18168
1247,19711980,118,1118.81,15716
1248,29994660,145,1183.5800000000002,14487
1249,1393020,10,168.0,12551
1250,27320760,91,2422.6400000000003,15606
1251,32070300,358,2941.05,16393
1252,451260,8,123.24,16658
1253,32064360,224,4404.44,13267
1254,629940,5,201.59999999999997,15347
1255,31279560,48,2786.0500000000006,17739
1256,31978920,133,1869.5000000000002,15157
1257,30250200,40,970.25,15110
1258,14010240,19,271.24,13837
1259,28346700,40,2030.33,14001
1260,31651140,4,52.2,14865
1261,30774960,316,2012.17,14506
1262,28341660,112,1776.81,13481
1263,3215280,2,816.0,15649
1264,31912980,653,16173.669999999995,15856
1265,32180580,348,3250.640000000001,14702
1266,26447640,378,1418.0300000000002,18116
1267,32055300,45,1388.81,16539
1268,199140,24,427.79999999999995,12725
1269,27579480,81,292.72,15545
1270,31992660,61,1046.5599999999997,14293
1271,30780900,427,8910.609999999999,13488
1272,30168480,42,2338.6000000000004,18259
1273,32086260,194,3774.1000000000004,15298
1274,29057400,93,382.05999999999995,17999
1275,32152620,174,616.79,16442
1276,1132980,1,-35.400000000000006,18141
1277,31035420,137,1805.91,13048
1278,30858840,505,5639.15,14049
1279,16251360,107,1607.0600000000002,12868
1280,31296840,169,33350.759999999995,15838
1281,30856200,130,3191.53,17685
1282,31992240,326,7521.170000000001,15194
1283,29654880,329,5820.16,13209
1284,18842040,7,121.0,15512
1285,31535280,36,656.4399999999999,15197
1286,2949360,11,168.3,16282
1287,5220,13,489.6,18074
1288,7860,1,79.6,13747
1289,30874920,52,1139.7300000000002,17135
1290,17901240,14,228.2,17969
1291,30267600,307,6388.350000000001,12626
1292,19281180,4,652.8,14548
1293,4860540,26,452.84999999999985,12591
1294,31554120,147,832.8799999999999,15862
1295,31285320,35,708.3700000000001,12427
1296,32178000,79,52750.84,17949
1297,32151540,474,13612.069999999996,12621
1298,31299180,202,3717.670000000001,13266
1299,22827840,214,1133.07,17585
1300,21862200,41,830.96,12693
1301,25339440,213,2781.5,16928
1302,22905960,261,2266.2499999999995,16550
1303,30788220,83,1839.07,17519
1304,30097920,94,1552.0100000000002,15660
1305,30783780,139,2171.32,15811
1306,32148480,103,1705.2599999999998,15950
1307,31896840,513,2571.0200000000004,15033
1308,29992320,137,2312.7000000000003,17838
1309,30431880,165,3219.77,13880
1310,29731200,112,2590.46,13983
1311,1908720,7,172.24999999999997,13922
1312,30599760,106,483.26,17555
1313,20311740,109,2982.3499999999995,12916
1314,32063820,95,1446.9499999999998,16817
1315,32069220,316,5583.62,12839
1316,624300,3,129.75,16679
1317,31893180,212,7803.77,15290
1318,31900680,64,2041.8499999999997,17090
1319,21369000,75,3595.4800000000005,13082
1320,15299400,17,2139.76,14828
1321,29568360,97,2630.6399999999994,16618
1322,32155800,123,21086.3,16210
1323,627960,13,345.8900000000001,16858
1324,28272240,149,7912.790000000001,14952
1325,27065520,294,1641.6800000000003,17284
1326,28879380,52,574.84,14167
1327,8050560,41,386.1499999999999,14779
1328,31648380,286,5739.46,17686
1329,27234300,30,501.55999999999995,13865
1330,30596760,49,400.4300000000001,14157
1331,31216320,228,1115.43,13610
1332,5278560,28,494.64000000000004,15448
1333,31912800,353,7024.53,13985
1334,13764960,7,313.77,12888
1335,23000640,16,240.0,17256
1336,24373260,17,852.12,16027
1337,9767760,31,514.85,12811
1338,10382040,16,204.41,16619
1339,10918200,19,378.30000000000007,17438
1340,8647500,7,109.80000000000001,13133
1341,30066240,42,600.0700000000002,18211
1342,25430280,53,417.86999999999995,15433
1343,29559420,124,3665.620000000001,16253
1344,29554980,109,899.61,17886
1345,9688920,88,605.5799999999999,17507
1346,30007320,183,3315.7099999999996,14227
1347,19277100,66,1279.09,14267
1348,31198860,341,2092.3199999999997,13571
1349,24295260,100,548.94,16031
1350,30066600,142,1827.8000000000002,15203
1351,29659140,197,2760.5600000000004,15114
1352,31028340,215,1159.52,17348
1353,24034200,81,2651.4600000000005,13851
1354,9769020,15,251.20999999999998,13512
1355,12126840,20,149.57999999999998,17946
1356,31549860,259,2456.53,14659
1357,10224600,87,1078.9600000000005,16980
1358,29124240,64,941.6200000000001,13636
1359,30964620,20,306.71999999999997,16668
1360,8479080,7,298.0,12881
1361,30955140,120,1504.2699999999995,12937
1362,29562660,118,2043.93,14232
1363,22744380,17,383.34,14460
1364,26800320,137,4330.67,15874
1365,29477040,113,2842.57,12408
1366,30597180,51,804.2299999999999,12778
1367,29035140,158,3135.98,15065
1368,27670500,35,1362.27,16389
1369,32239800,184,4379.65,16626
1370,29208180,16,247.96000000000004,13592
1371,27846480,134,2195.58,14776
1372,6762300,8,152.65,18138
1373,7188840,28,220.1,18114
1374,9511440,10,158.95000000000002,18224
1375,12798300,32,454.90000000000003,15223
1376,23948580,157,1215.46,17774
1377,32169780,183,4734.26,12955
1378,30848520,46,745.06,14790
1379,30083340,270,4737.130000000001,17652
1380,19790580,59,385.63999999999993,13821
1381,31538400,148,2385.48,17071
1382,24203820,26,982.0699999999998,15071
1383,8479680,24,380.5,17138
1384,29822520,88,317.2,16386
1385,10721640,8,183.4,13059
1386,30067380,151,1330.4499999999998,15365
1387,5291520,77,218.52000000000004,17619
1388,21694980,44,709.7099999999998,14127
1389,30862920,459,7272.749999999999,13018
1390,8918820,10,140.54,15388
1391,8994180,22,343.62,15047
1392,12709560,5,1998.0,16698
1393,10978980,1,175.2,16144
1394,31651680,107,1456.79,13309
1395,31629960,55,1366.38,14897
1396,27999900,77,1708.12,12407
1397,29829420,115,1991.01,17088
1398,25930260,46,648.4099999999999,16573
1399,8060040,13,164.39999999999998,17535
1400,10048380,19,215.7,14476
1401,31560000,48,426.80999999999995,13171
1402,7194600,20,299.75,12852
1403,6838560,16,307.4,13932
1404,27930300,28,457.72,15121
1405,29560740,358,6657.360000000001,15249
1406,10402380,12,58.49000000000001,14957
1407,10460340,19,257.22999999999996,13626
1408,30266580,27,414.76000000000005,12993
1409,30075120,216,2925.91,14530
1410,31887780,215,2552.86,15572
1411,8296440,14,217.2,15554
1412,8301360,20,315.59999999999997,12614
1413,32171520,43,936.1500000000001,13026
1414,29645940,219,4143.0199999999995,12949
1415,24974880,136,2385.8,13141
1416,22556340,70,1167.1599999999999,14745
1417,31651440,60,781.3000000000001,13884
1418,30254100,98,1368.1800000000003,14507
1419,31907820,73,902.22,12994
1420,26712000,58,1117.1299999999997,13591
1421,26735400,145,826.52,17921
1422,9606960,9,215.05,12831
1423,26194200,24,203.2,17376
1424,11925240,65,2949.12,12754
1425,31482780,216,3324.0899999999992,15676
1426,7796700,26,559.1199999999999,12866
1427,13395060,18,611.8799999999999,16109
1428,29743320,109,1522.25,16434
1429,18065520,30,636.51,14481
1430,8572080,7,101.33999999999999,18086
1431,29144760,28,609.85,14636
1432,10379460,15,307.53000000000003,13060
1433,27906900,127,1880.4200000000003,16170
1434,30787620,67,1351.2399999999998,12775
1435,29730600,75,897.6200000000003,17537
1436,16874340,35,674.52,17749
1437,24912480,50,993.1800000000001,17594
1438,30158100,136,2514.7599999999998,17314
1439,24889920,38,605.8399999999999,13539
1440,30864660,2,87.52999999999999,18084
1441,7187400,8,113.44000000000001,16913
1442,30602040,43,681.19,16212
1443,31812840,152,1026.42,13956
1444,25926120,33,437.96000000000004,14272
1445,25950120,50,1487.7800000000002,17002
1446,8382420,14,197.0,15234
1447,31473120,29,780.46,14644
1448,7109640,33,560.4700000000001,13044
1449,13836540,8,596.85,15381
1450,19785300,71,1484.0600000000002,14758
1451,8381280,22,377.6000000000001,13345
1452,9262740,21,141.41,14041
1453,9683940,22,329.56,13239
1454,10309680,26,229.32999999999993,15528
1455,26549580,121,3539.5299999999997,13552
1456,29566980,44,2543.2400000000002,14676
1457,25518840,131,2749.8900000000003,14854
1458,30934680,48,2298.2,15270
1459,31375440,95,1601.8600000000001,16992
1460,27221280,150,1205.9,13208
1461,29819280,105,1707.21,17162
1462,26106360,52,1298.04,12372
1463,7693200,38,626.6499999999999,14036
1464,9433440,8,172.9,14693
1465,18953580,33,322.96000000000004,13955
1466,7280640,1,101.69999999999999,18068
1467,32148000,238,3873.3,14291
1468,29465280,145,2466.3999999999996,17164
1469,24628500,43,2398.8600000000006,15980
1470,5204220,8,112.75,13161
1471,26204820,34,1118.99,12842
1472,30862860,135,1853.13,17422
1473,7455300,11,264.7,13973
1474,24547860,25,724.76,15636
1475,28448100,129,3153.89,12456
1476,28785120,78,298.41,17255
1477,27948300,125,1777.78,17092
1478,31473660,366,8117.42,14936
1479,21951720,24,381.70000000000005,13873
1480,26730720,64,1260.44,16842
1481,30595500,11,1307.81,14477
1482,28452720,52,792.1100000000001,15990
1483,31381200,80,3093.8599999999997,14235
1484,10467840,1,85.0,13841
1485,30608340,412,3456.7000000000007,17758
1486,7886940,1,207.50000000000003,17923
1487,30087060,140,11117.050000000001,15125
1488,31981740,57,384.52000000000004,17250
1489,30335100,319,4509.369999999999,17613
1490,15748260,181,710.2899999999998,17472
1491,14704140,75,1250.3700000000003,13151
1492,18675900,29,272.38,13085
1493,28455420,46,348.09999999999997,14379
1494,23172600,14,449.52000000000004,13489
1495,28874820,177,3429.5499999999997,15974
1496,10298160,17,383.34,15424
1497,6488760,15,321.05,15236
1498,6661440,12,173.05,15670
1499,7867380,18,312.38,12834
1500,30874920,12,231.86,15393
1501,31382100,9,420.29999999999995,15206
1502,9187620,2,251.51999999999998,16976
1503,25765980,50,1000.39,12545
1504,32071800,3,204.0,18273
1505,21534600,76,1186.2799999999997,13752
1506,32145600,4,270.6,14520
1507,9504780,31,922.0999999999997,13934
1508,13058640,27,197.10000000000002,14304
1509,28013040,89,1721.57,13157
1510,8311860,22,117.54999999999998,17654
1511,9084360,29,439.03000000000003,13358
1512,5295660,19,219.51999999999998,13600
1513,28193640,107,673.26,14504
1514,25493220,97,927.8400000000001,15201
1515,31299480,36,728.56,13950
1516,9426300,5,211.5,15703
1517,5969160,25,148.21,17859
1518,29729640,52,981.1799999999998,12541
1519,8388420,6,325.1,15944
1520,31882320,43,942.26,14075
1521,13500360,29,336.13,18078
1522,26024220,28,6617.65,16182
1523,26527140,111,1738.5899999999997,15241
1524,32068260,170,3013.8299999999995,16678
1525,15134880,38,1143.2699999999998,17770
1526,16860840,61,1092.77,13476
1527,9787560,3,40.5,15178
1528,6847800,7,53.8,14760
1529,24889020,59,1230.9300000000005,13931
1530,28274940,31,784.5799999999999,15806
1531,23002560,76,2111.08,14407
1532,28540680,166,2707.33,13654
1533,23003820,119,699.0799999999999,15800
1534,6156240,21,302.69999999999993,16425
1535,32072220,118,2751.25,13870
1536,7783920,6,133.25,15709
1537,15822960,40,334.22999999999996,15918
1538,9184500,5,676.2,16377
1539,29567040,163,3218.98,12613
1540,10306980,54,836.7899999999998,15832
1541,28013520,106,2650.7300000000005,15321
1542,16793580,36,647.4000000000001,15643
1543,8041020,15,222.99,13382
1544,28016640,123,1905.4499999999998,15819
1545,23614980,60,425.18999999999994,16780
1546,6419940,44,213.03000000000014,16897
1547,31547880,47,911.2600000000001,14289
1548,24890460,13,258.83,14915
1549,30876240,118,2053.7,12948
1550,27751440,113,1627.1299999999999,16515
1551,5376060,56,289.2399999999999,14549
1552,32074560,72,1124.0099999999998,12462
1553,7287000,1,-30.19,15590
1554,8232900,20,136.77,14247
1555,8999100,45,221.19000000000005,16392
